allfunds_id,isin,name_last,cluster_kmeans,cluster_hac,cluster_candidato_asia,PC1,PC2,ann_return,ann_vol,sharpe,sortino,max_drawdown,beta_mkt,beta_smb,beta_hml,beta_wml
26616,LU0300744595,"TEMPLETON GLB HIGH YIELD ""I"" (EUR)",2,0,0,-1.341230078854167,-0.5313892307569523,0.0344678261518287,0.0808021904320584,0.297203283351457,0.4151678420222167,-0.1581851624770077,0.0749744116138307,-0.0612306651994492,0.0076894154143682,-0.0045741349506535
26617,LU0300740767,"TEMPLETON GLB HIGH YIELD ""A""",2,0,0,-1.1405344345812976,0.2790287745173513,0.0414958570818397,0.0515588093070982,0.597115512739816,0.6484999238701256,-0.1710037174721197,0.2527470450133003,0.1567841009186615,-0.0014237221676716,-0.0172349026921608
26618,LU0300741062,"TEMPLETON GLB HIGH YIELD ""A"" D",2,0,0,-0.7947898327016373,0.6257015151865702,-0.0303878941523857,0.0560801217888997,-0.72631810983984,-0.78282731027381,-0.3105381165919264,0.2583121083283041,0.1726107927727431,0.0014544639731968,-0.023568850472364
26619,LU0300743944,"TEMPLETON GLB HIGH YIELD ""A"" (EUR)",2,0,0,-1.375663416367303,-0.49318686950815066,0.026294431659084,0.0803832226347191,0.2000578357488467,0.2785921931643834,-0.1584625758597434,0.0756634790966136,-0.057929996312521,0.0071805825210628,-0.0082686357294376
26620,LU0300744165,"TEMPLETON GLB HIGH YIELD ""A"" (EUR) D",2,0,0,-0.936216591496815,-0.12484721768938153,-0.0448126788690819,0.0831902307019979,-0.6697704545443615,-0.9286555460475688,-0.3262411347517731,0.0803925671933176,-0.0483764900195097,0.0190048064151507,-0.0076586091022364
26622,LU0300744322,"TEMPLETON GLB HIGH YIELD ""N"" (EUR)",2,0,0,-1.3994272087308848,-0.49933832971645054,0.0211893844769455,0.0803940467030924,0.1379973381055563,0.1916111366560741,-0.1582733812949642,0.0750310853866664,-0.0630174695722033,0.0068425126260143,-0.0083075354179092
26685,LU0281482918,"JPM US SEL EQ PLUS ""A PERF"" (EUR HDG)ACC",0,1,1,1.9201760713559952,0.6482715643806785,0.1589002312735841,0.1744429273317618,0.7891505430404567,0.9244536294578082,-0.3558739255014324,0.8299673254525615,0.3729005931394549,-0.0567306818989858,0.0578364903032201
26686,LU0292454872,"JPM US SEL EQ PLUS ""A PERF"" (USD) ACC",0,1,1,2.0004794883118375,0.5966733320143772,0.1808831569281945,0.1740797904152369,0.8988093853219702,1.0505963361865465,-0.3555474185280112,0.831124907342492,0.3710396663088924,-0.0549286210268582,0.0612611176454122
26687,LU0281485184,"JPM US SEL EQ PLUS ""D PERF"" (EUR HDG)ACC",0,1,1,1.888409056573377,0.6508814952576372,0.1481998062217331,0.1747924725471821,0.7344728341037686,0.8613553310220045,-0.3565387117761872,0.8320658677977197,0.3675018216932096,-0.0570962061167559,0.0585101978272966
26688,LU0281484880,"JPM US SEL EQ PLUS ""D PERF"" (USD) ACC",0,1,1,1.9605916087138415,0.6264281306662712,0.1700956179204265,0.1739787471478476,0.8465489941214166,0.9900175990066822,-0.3556658395368069,0.8315051730263402,0.3719768128715832,-0.0542121357039881,0.0603584295608588
26689,GB00B1CKQF12,"JAN HEN GLB FIN ""A"" (EUR) ACC",0,1,1,1.2629954288027736,2.158925049255771,0.108679797685196,0.165535837522018,0.5636403611281839,0.6724950720078265,-0.3656688818908229,0.7727512249090686,0.4070204512664493,0.1002926430491044,-0.1418037277727389
26705,GB00B1CKS446,"JAN HEN GLB FIN ""A"" (USD) ACC",0,1,1,1.647384820397838,2.787643022752205,0.1271672395442844,0.1615633397952778,0.6796401380487722,0.7920117294400516,-0.3723974210956452,0.9001395502657452,0.5619072789064844,0.1876580361191423,-0.0853876535434437
26711,LU0319791538,"SCHRODER ISF EUROP DIVID MAXIMISER ""A""",0,1,1,1.1622546450341689,0.9850157283525167,0.0090374370933741,0.1726864479468264,-0.0046848154083142,-0.0050329714936403,-0.4221350734311043,0.8163856301025414,0.1228097815100577,0.0164160050464751,-0.0447759733136527
26712,LU0319791611,"SCHRODER ISF EUROP DIVID MAXIMISER ""B""",0,1,1,1.1444708099029104,0.998608651896006,0.0030331631532314,0.172688972024966,-0.0392463856299811,-0.0421900733004961,-0.4230366848114765,0.8164541886121133,0.1231437642122528,0.0165111773757223,-0.0447799330074656
26713,LU0319791884,"SCHRODER ISF EUROP DIVID MAXIMISER ""C""",0,1,1,1.1842534159253555,0.9691486325333285,0.0164762441633572,0.1726846255075871,0.0378522689884548,0.040628604986937,-0.4209377353497935,0.8163796301227315,0.1226489446432077,0.0163930735718058,-0.0447547182606513
26714,LU0319791967,"SCHRODER ISF EUROP DIVID MAXIMISER ""A1""",0,1,1,1.1474549287487406,0.9966371824967878,0.0040287708721469,0.1726831151084051,-0.0335024035135292,-0.0360052781714421,-0.4228857466989465,0.8164106086035102,0.1231453201051498,0.0165124989352169,-0.0448144690974922
26716,LU0321371998,"SCH ISF EUR DIV MAX ""A"" (EUR) INC QF",0,1,1,1.1307333728393922,1.2260772868743008,-0.0585872415258877,0.1759005371339962,-0.3989321219005368,-0.4292549815657865,-0.4742853872469108,0.8143430861092888,0.1230127805801889,0.0212407912922538,-0.0586264894990483
26717,LU0321373184,"SCH ISF EUR DIV MAX ""B"" (EUR) INC QF",0,1,1,1.148885426055836,1.247081828153738,-0.0642091803459349,0.1759215200267528,-0.4329236231217626,-0.4660563004647907,-0.4836406249999986,0.8144296912635491,0.1234687909151923,0.0211383021233182,-0.0587685678372491
26718,LU0321373267,"SCH ISF EUR DIV MAX ""C"" (EUR) INC QF",0,1,1,1.1149164323866243,1.2013497246053957,-0.0517027546614704,0.1758878271982881,-0.3575443174952173,-0.3842502992295005,-0.4644262326214151,0.8141360290061365,0.1226116326458126,0.0209626851038999,-0.0586199815845216
26719,LU0321374661,"SCH ISF EUR DIV MAX ""A1"" (EUR) INC QF",0,1,1,1.1445955973889206,1.2435488650925743,-0.0632719040676724,0.1759178302245356,-0.4272435444423338,-0.4597839743810057,-0.4817609772163882,0.8144593637687773,0.1233729021509685,0.0212662113764569,-0.0587108049254787
26725,LU0164857640,"HSBC GIF HONG KONG EQUITY ""EC""",0,1,1,2.360138288730986,1.4109593930468864,0.1119643232749911,0.2011315267439546,0.4786086617177326,0.656461067660372,-0.3543504530008101,1.123302656035731,0.1184223034963416,0.4449308786042988,0.2301952111850417
26733,FR0013084043,"ARTY SRI ""G"" (EUR)",2,0,0,-1.0923970176319302,-0.14883537632539354,0.0416410232897843,0.0600735448677585,0.5025359624193144,0.533622553620009,-0.1710896908839632,0.2775247215180698,0.0830128511347946,-0.0342595486240842,0.0177367930247739
26734,LU1416690441,"OYSTER - SUSTAINABLE ""N"" (EUR)",0,1,1,0.9032781010569515,-0.3583403418420389,0.0889775981763023,0.1580558803042449,0.4716506596527541,0.5662572058901718,-0.3345108113894255,0.6207960842225649,0.0135236024940339,-0.0922547105607002,0.0142681345662173
26749,ES0178487007,"TEMPERANTIA ""A"" (EUR)",1,2,1,0.42693856118697154,-0.692598213594151,0.1031079686619915,0.1362822022695975,0.6416885671589155,0.6945708748428401,-0.2838219947535424,0.4985575642049977,0.0855037387990764,-0.1312834686106006,0.096569999964601
26758,LU0294249692,"CARMIGNAC GRANDE EUROPE ""E EUR"" ACC",1,2,1,0.9879757227389284,-0.6824778188847139,0.122339727937722,0.156507966103244,0.6744429142976951,0.7927055616547768,-0.3043447792571829,0.5976330609046517,0.0604850298915771,-0.1081624523078086,0.0946562273242737
26759,LU0256844787,"ALLIANZ US EQUITY ""CT"" (EUR) ACC.",0,1,1,1.470603164833175,3.936747366729767,0.1460228973532495,0.1891153545823762,0.6690971973495743,0.796882754031491,-0.3404673947960169,0.8272714216552608,0.822810934903702,0.1721090849324212,-0.2428402468112445
26780,IE00B11YFM47,"BNY MELLON EM.MKT DEBT LCAL CUR ""A""(USD)",0,0,1,0.010103908236881953,0.8680447190838796,0.0352404853081496,0.1021330345532624,0.2423225612942789,0.3020485277676883,-0.2704714640198479,0.4713873478392551,0.3399661991918251,-0.0282997339994673,-0.0052900821766765
26784,IE00B19Z3920,"LM CLEARBRIDGE VALUE ""A"" (EUR) ACC",1,2,1,1.2790892619445027,-2.410917279287746,0.1192625821602393,0.2112448841753989,0.4867270246774288,0.5886473339153483,-0.382514049939532,0.4524803585400537,-0.2628588339721131,-0.3282659605651433,0.06945052080795
26811,ES0182798001,ADRIZA GLOBAL FI,1,1,1,1.7443999992269643,-0.7466316353915686,0.0542473302790746,0.2024806363241037,0.2117555981803548,0.2256205125820167,-0.4899430738896506,0.7769876411397231,-0.0931045899593735,-0.1939701046727885,0.0257812345377478
26813,LU0301634860,"JPM KOREA EQUITY ""A"" (USD) ACC",0,1,1,3.459617806527987,2.007242226749814,0.2040021233195554,0.2270614071126221,0.7746561384329441,0.9827102536856022,-0.4677533664068026,1.280518152204116,0.2839543803561439,0.3638915355210986,0.1221048003462785
26814,LU0301638341,"JPM KOREA EQUITY ""D"" (USD) ACC",0,1,1,3.448629319835712,1.9847175582999712,0.191764372897272,0.2270190111094061,0.729766881565547,0.9238904178093492,-0.4771293375394327,1.2779829483837526,0.2744996769372123,0.3586001758390881,0.1239208862080579
26828,IE00BDGV0183,"GUINNESS GLOBAL EQUIT ""C"" (EUR) D",1,2,1,0.9414138420406974,-1.352703277926771,0.0947817091529084,0.1839100841221062,0.425516895202185,0.4962914905740173,-0.3238235455349942,0.4677017176847221,-0.0531402973744311,-0.1655709116912683,0.10281680347251
26829,IE00BDGV0290,"GUINNESS GLOBAL EQUIT ""D"" (EUR)",1,2,1,0.7249930026238992,-1.431215449424602,0.1207807011803676,0.1477033972348156,0.6897946557095839,0.7617315294118503,-0.3235189733251943,0.4632968674576647,-0.0998331379068765,-0.1811049132073706,0.0815970886181917
26833,IE00B246KL88,VANGUARD 20+ YEAR EURO TRE IND (EUR) ACC,2,0,0,-0.9949743468570245,-0.6590500036226057,0.0659538291124661,0.1145464883600969,0.4713659864901727,0.6683956680943689,-0.1753025517187436,-0.0682773419311933,0.1140630825218466,-0.0475721737760118,0.0637859130738333
26850,LU0267922820,"MULTIPARTNER SICAV RO ""C"" (USD)",0,1,1,2.209362445325459,0.19769771076176484,0.0970851158297032,0.1917032242114809,0.4073261934165891,0.4857657441097146,-0.4420205078797068,0.9204065024544036,0.1733911805620224,-0.0917641516035929,0.0561073924596228
26863,LU0251661590,"AXA WF EURO 10+LT ""E""",2,0,0,-1.4182086819051483,-0.5813930804043537,0.0489921148435499,0.0747401295074247,0.5083597361761688,0.6725374049307181,-0.1276413722303016,0.0137047516986855,0.0763711856418455,-0.0521677797292426,0.0305727130857968
26864,LU0137006218,"VONTOBEL EMERGING MARKETS EQUITY ""C""",0,1,1,1.6052794587909425,0.5230096019595967,0.0946862100997056,0.1515503167669415,0.5316533973264597,0.6551648853437434,-0.3697412353923183,0.8486274303530249,0.1879808980163567,0.0780362005748775,0.131500809441414
26866,LU0137007026,"VONTOBEL ASIA PACIFIC ""C"" (USD)",0,1,1,1.0309943203595124,1.4344063927475255,0.1148394540853872,0.1407660664271605,0.7023468970149646,0.8971274645046946,-0.3068238419392323,0.6727316775944023,0.4437927006489823,0.0473615739685475,-0.0074956982063905
26915,LU0234580719,"GS BRICS EQUITY PORTFOLIO ""I"" (USD) ACC",0,1,1,2.3984910087362143,-0.06135053302439486,0.2122883523458878,0.1993003959910966,0.9104692579571528,1.1822552826102144,-0.3161465400271376,0.9777069086993708,0.1069632660863404,0.1358775415101632,0.2210323633086812
26916,LU0306804302,"SCHRODER ISF GLB CLIM CHANGE EQ ""A""(HDG)",0,1,1,1.7397864968872172,0.4703474914946387,0.1627179447717299,0.166095243387375,0.8491798550628891,0.991747388894036,-0.3013310131374448,0.8663289533371705,0.3476170657574304,-0.0324156159978959,0.1074358565031197
26917,LU0306804641,"SCHRODER ISF GLB CLIM CHANGE EQ ""B""(HDG)",0,1,1,1.7163294589531268,0.48753944341592925,0.155744474830662,0.166106438344982,0.8128859479837863,0.949478764901402,-0.3017396091778149,0.8662422202907009,0.3482016902861131,-0.0316766559355919,0.1076638782755002
26923,LU0300738514,"TEMPLETON EMERGING MA ""A"" (USD) B",0,1,1,2.010946644811421,0.5112593712963941,0.1060248717389837,0.1438914150716824,0.6318502278592728,0.6663447520954978,-0.4951816160118606,0.80744329046616,0.2672284743054808,0.0209320783247606,0.1741498468338811
26924,LU0300743431,"TEMPLETON EMERG MKTS SMALLER CO. ""A""",0,1,1,1.303011258778359,-0.266039766389177,0.0881227490222866,0.1470203215402294,0.5073679358798562,0.5577434286526501,-0.4233947870311523,0.6304455983876984,0.0529354158385115,0.0274498878762641,0.1816927188125821
26925,LU0300738605,"TEMPLETON EMERG MKTS SMALLER CO ""A"" D",0,1,1,2.0134800652137814,0.5106245861595848,0.1050777350675256,0.143760311748565,0.6264647816800459,0.6597007927119747,-0.4957397366382647,0.8075403284750813,0.2698840332684297,0.016935035096284,0.1726399244342135
26926,LU0300738944,"TEMPLETON EMERG MKTS SMALLER CO ""I""",0,1,1,2.0009832200773725,0.468120879898533,0.1173475503807617,0.1435959603567394,0.7041098506932898,0.7427523039157972,-0.4837425348374261,0.8064601777817304,0.2685032127687146,0.0150635249406546,0.1720920382866393
26927,LU0300739322,"TEMPLETON EMERG MKTS SMALLER CO ""N""",0,1,1,2.006598663585806,0.5217406100869271,0.100468284041419,0.143461530518739,0.5986222932143939,0.6289331219415354,-0.5007800312012469,0.807231447915335,0.267288036313547,0.0166894040023915,0.1716224100901292
26928,LU0300743605,"TEMPLETON EMERG MKTS SMALLER CO ""I""(EUR)",0,1,1,1.2921107992573573,-0.33065265853304954,0.0996607003724139,0.1472175778479741,0.5783607486844795,0.636998915724802,-0.4107954545454537,0.6290114247846468,0.0495859971947433,0.0238259907832619,0.1837253910920085
26929,LU0300746616,"TEMPLETON EMER MKTS SMALLER CO ""A""(GBP)D",1,1,1,1.2131933703324433,-0.6448039353572999,0.1176773602267111,0.1469053690297741,0.6902578822785804,0.8296122065259564,-0.3907563025210078,0.5080407242452555,0.0109509273631676,0.0490932153434796,0.2164601033955384
26933,LU0262418394,"GS EMS MKTS DEBT PORT ""BS"" (EURHDG) ACC",2,0,0,-0.8606771084048888,0.565639132432491,0.0336504843560221,0.0739045655194521,0.3144995685345366,0.3155907338313572,-0.2285714285714286,0.3068302014065786,0.1824765483485553,0.0780134593427904,0.0490459749875967
26934,LU0234681319,"GS GLB FI PTF (HEDGED) ""I"" (EUR)",2,0,0,-2.038411632804324,-0.382792409551535,0.0289688568789989,0.0287597955242168,0.6495373502612579,0.7883043968971266,-0.0717981888745153,0.0313404394457677,0.0600415757577251,-0.0071559184479927,0.0235044693100514
26935,LU0322549691,"GS GLB FIXED INCOME P ""E"" (EUR)",2,0,0,-2.047727886510913,-0.2970199072236805,0.0158072832029239,0.0303011035475444,0.1916065397989715,0.2179800725971923,-0.0850202429149797,0.0475001936453907,0.0711190371148606,-0.0107864858439465,0.0237931129154557
26937,LU1543697327,"ALLIANZ DYNAMIC ASIAN ""AT"" (USD)",2,0,0,-1.4840288044050525,1.1568860822960851,0.0124185984390663,0.0546320823617049,0.0035448415494041,0.0028562702999545,-0.2171481826654261,0.2032410326762552,0.2843709715499392,0.0798216937176737,-0.0207044045846073
26956,LU1555081675,"JPM US HIGH YIELD PLU ""C"" (EURHDG)",2,0,0,-1.0418223297788562,0.943515520107426,0.0423785467134727,0.0627435492272854,0.4664064836101311,0.4726903858415561,-0.2032997250229147,0.2065781544754822,0.3086143222314816,0.0269740689452676,-0.0583205055838297
26961,LU0137004866,"VONTOBEL ABSOLUTE RETURN BOND ""C"" ACC",2,0,0,-1.8397913114384912,0.3377843923795842,0.015599453131045,0.0469176451249443,0.1218876827539561,0.1148428752805833,-0.1767034209782303,0.1459620320875228,0.1394132483913873,0.0115174852787363,0.0024081663414848
26962,LU0278092191,"VONTOBEL MTX CHINA LEADERS ""C"" (USD) ACC",0,1,1,1.7211487509829642,1.7709756374178476,0.1549054762638295,0.1985518223401446,0.6751173204789512,0.9854814015568208,-0.3507107459572252,0.7065643151319664,0.4909545791983051,0.09445707248697,-0.0320751643028423
26973,DE0009750075,UNINORDAMERIKA (EUR) ACC,1,2,1,1.1509246735688785,-3.3655152877947048,0.1636274278885561,0.1942226225881939,0.729750543823258,0.8700553993838251,-0.3318615874319749,0.3324144599467216,-0.3271027335910609,-0.3506004934939534,0.1967874042686932
26980,LU0318939179,"FIDELITY AMERICA ""Y"" (USD)",0,1,1,1.0736032690624548,0.5519552829490924,0.0988669496955605,0.1579270057650073,0.5346738421352178,0.640764013709228,-0.3390501319261211,0.6815025638998955,0.2285251823885179,-0.0904892381066719,-0.0588072133180881
26981,LU0318939252,"FIDELITY AMERICAN GROWTH ""Y"" (USD)",0,1,1,1.565856581680815,-0.3254182341742921,0.1831301339203543,0.1626937562637053,0.9733741775266572,1.1746142564297266,-0.3405916187345933,0.6585760765831791,0.2108746989559764,-0.1683532846259984,0.0345305812445717
26982,LU0318940185,"FIDELITY FRANCE ""Y""",0,1,1,2.327709907222992,1.698030310345135,0.043769535026251,0.2012774166728469,0.1638074273435885,0.1909919170856672,-0.5846057571964955,0.91933081536241,0.3142506854052787,-0.0374357573363453,-0.1115985478241265
26983,LU0318940342,"FIDELITY ITALY ""Y"" (EUR)",1,2,1,1.1919789625747368,-0.6822975021901969,0.0712709560046302,0.2031244680892965,0.2904492793519713,0.3362345049580058,-0.3858024691358024,0.6397270762572671,-0.0781925125227138,-0.1535664989976148,-0.0067708892589951
26984,LU0318941159,"FIDELITY FUNDS SUSTAI ""Y"" (USD) A",0,1,1,1.802624395398748,-0.036980976713014056,0.1725790631504444,0.1670029811899628,0.894583723869105,1.1158851210706116,-0.3091939546599499,0.9024647677423452,0.0460362751380771,0.1187271631350375,0.1632424874542938
26985,LU0318941662,"FIDELITY WORLD  ""Y""",1,2,1,1.1629610652899012,-1.027612047290827,0.1331139658088256,0.1656635140846943,0.6949751477747659,0.8285664033917813,-0.3552529182879375,0.5546417009314417,-0.0547938629572205,-0.1536793808081465,0.0449747576357138
26986,LU0318940003,"FIDELITY EUROPEAN DYNAMIC GROWTH ""Y""",1,2,1,1.0091522636344732,-0.8200999531875998,0.1289338014817282,0.157901948658746,0.7057183531054624,0.8508109788843485,-0.3143149982917665,0.5657905854486064,0.0434108352328703,-0.1557038105987337,0.0594876915525521
