allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag,beta_rank,sharpe_rank,drawdown_quality,asia_thesis_score,asia_aligned_flag
147303,LU1984221934,"DWS INVEST ESG GLOBAL ""TFC"" (EUR)",300,2020-04-14,2021-07-15,0.4222828402599377,0.18433403883868166,1.9123409913593028,2.6596008640194877,-0.12894839464448205,-0.30440706495861414,1.4535208625831224,1.0593723863288281e-05,0.8463186705486141,0.13690505094399347,0.13434363095472995,0.2838981108195783,0,0,0,0.8679534440624612,0.99337282027917,0.7955100857391376,0.8884417843681398,1
147300,LU1984219524,"DWS INVEST ESG GLOBAL ""FC"" (EUR) A",300,2020-04-14,2021-07-15,0.4222784252108165,0.18431737667697962,1.9124970004624067,2.6608574586243403,-0.12894839464448193,-0.3041125403333058,1.4527389519215497,1.0880096591988605e-05,0.8461195394695573,0.13675249901066497,0.13390754613207173,0.2836802078048277,0,0,0,0.8677877645694404,0.9934556600256803,0.7955515056123929,0.8883692995899433,1
147302,LU1984221009,"DWS INVEST ESG GLOBAL ""LD"" (EUR) D",300,2020-04-14,2021-07-15,0.4090996419932418,0.18440922223532272,1.8609937951377187,2.5896435905632553,-0.131105228325613,-0.30420109267051887,1.4608441141575668,-2.7461688799669208e-05,0.8469216818205721,0.1370278422710482,0.1339922565054551,0.2838698801602639,0,0,0,0.868367642795013,0.9930000414198733,0.7889657457648179,0.8876154578966988,1
23170,LU0248042839,"JPM CHINA ""I"" (USD)",555,2019-04-09,2021-07-15,0.38778643479092767,0.2520463460644176,1.2574475173462634,1.5827757503210174,-0.23026315789473673,-0.7493902047649638,2.4811688930186895,0.0006894953775191587,0.9369009875488681,0.31345571713439174,0.05649633656751431,0.4276353892684585,0,0,0,0.9283021993952698,0.9762664126247773,0.5674108437228182,0.886159549351779,1
200745,LU0943624584,"JPM ASIA GROWTH ""C"" (USD) ACC",1361,2016-01-06,2021-07-15,0.21390594297730225,0.18686776152031848,0.9846177690114,1.2397519479144814,-0.29031314018144594,-0.7196206215248269,5.807126639387816,0.0002671143142698014,1.0726292309171515,0.1304798979835873,0.22277291937547955,0.2670270771329876,1,0,0,0.9794557428654268,0.9239531127034751,0.4443524002816551,0.8853145839373731,1
174014,IE00BF2S5F66,"MAN GLG JAPAN CORE AL ""IXX"" (EURHDG)",291,2020-04-14,2021-07-15,0.42436268968188595,0.26296107200081276,1.3461036184536683,2.517964211955109,-0.1987860394537183,0.5415975173220151,1.193588284508511,0.0003654825373693253,1.1420849767308885,0.04265674228484197,0.5535731540622879,-0.28590398887027313,0,1,0,0.9886923746013337,0.9822308743735244,0.6401027212856729,0.8847885515470323,1
77647,LU0337794969,"CAPITAL GROUP EMERGIN ""B"" (EUR) D",435,2016-01-08,2017-10-26,0.23919002199653772,0.15146249540236284,1.4165172562014046,1.9532845604231468,-0.09502585131039432,-0.45536332695005916,3.7052277850453397,9.39408259736409e-05,0.8099864805113003,0.024333348483004606,0.37569650124556875,-0.21319477734662468,0,0,0,0.8438056579546866,0.9855858841071946,0.8777699540239406,0.8843453589032017,1
127085,LU0140637140,"SCHRODER ISF GREATER CHINA ""C""",1354,2016-01-06,2021-07-16,0.2318035674553487,0.18986956654891216,1.046516136707104,1.3661052296081482,-0.2538759506602598,-0.5817714034773684,3.4058968544288835,0.00034654127584328237,0.982893796365035,0.21010838189960815,0.19701879299368483,0.3051067406828195,0,0,0,0.950378991840285,0.9443731102182827,0.5197779894793522,0.8842873710806445,1
127083,LU0140636845,"SCHRODER ISF GREATER CHINA ""A""",1354,2016-01-06,2021-07-16,0.22479209021775803,0.18986079263003933,1.0164742271876623,1.3264725677537905,-0.2545701689348093,-0.582809892552454,3.4083861784634104,0.0003239126614632472,0.9829688319936131,0.21053491145541378,0.19715756725470032,0.30520206182851656,0,0,0,0.9504204117135402,0.9356749368346933,0.5182868740421654,0.8819140123431223,1
245165,LU0943624741,"JPM ASIA GROWTH ""C"" (USD) INC",1361,2016-01-06,2021-07-15,0.20526892736987046,0.18713947186293592,0.9450033646707351,1.1918920345080715,-0.290282288283787,-0.714518239599515,5.755958458411818,0.00023773097549498453,1.0733250419675733,0.12807210869194752,0.22911686231958092,0.26866948939952034,1,0,0,0.979704262104958,0.9075508428944208,0.4443938201549103,0.8813693410098165,1
151028,LU2016064540,"SCHRODER ISF GLOBAL E ""E"" (EURHDG)",317,2020-04-16,2021-07-16,0.8442299930956274,0.20263704709445307,3.0241544991063223,4.541319802160868,-0.14555915518049023,-0.15776381635955702,0.6254070775032594,0.0009490890036899975,0.8398003924852373,0.49431309748654534,-0.09753687809200422,0.09717843087789438,0,0,0,0.8634386778776457,0.998674564055834,0.7548357702025432,0.8809572132709274,1
15174,LU0169518387,"JPM ASIA GROWTH ""A"" (USD) ACC",1361,2016-01-06,2021-07-15,0.2036428994671271,0.18684810785061945,0.9392464559734112,1.181754594737986,-0.2913600436086128,-0.718805091670384,5.821073100099243,0.00023371629300630436,1.0732437675968964,0.13319749056571423,0.22411396945893738,0.2672475193962505,1,0,0,0.9796214223584476,0.9051484902456198,0.44137016940728163,0.8802655013875658,1
7447,LU0161616080,"SCHRODER ISF GREATER CHINA ""A1""",1354,2016-01-06,2021-07-16,0.21854268553271106,0.1898543051460874,0.9895432912383242,1.2911949725666672,-0.2552071829699427,-0.5834579004309062,3.409612489164328,0.00030370217883113104,0.9830400279730788,0.21086842780952256,0.19685827256847493,0.3048965161010841,0,0,0,0.9505032514600505,0.9262726256057656,0.5173342169572961,0.8794702398210661,1
50988,LU0224733013,"JPM ASIA GROWTH ""A"" (USD) INC",1361,2016-01-06,2021-07-15,0.20160345600198215,0.18691529749898192,0.9298294670198756,1.1695761176762536,-0.29119031607263024,-0.7152524376313629,5.8234851137998245,0.00022805845235621624,1.0741107206118448,0.13684384942958283,0.2226576646033605,0.2644581785358018,1,0,0,0.9800770409642546,0.9002609452015077,0.4418257880130887,0.879385329080893,1
127084,LU0140636928,"SCHRODER ISF GREATER CHINA ""B""",1354,2016-01-06,2021-07-16,0.21730483711649828,0.1898758278868432,0.9840741762423637,1.2841599630406972,-0.2553359730182926,-0.5825143410329321,3.4098303210294825,0.0002995288481193997,0.9832172218381063,0.21070090817634796,0.19719713184578297,0.3050485836043012,0,0,0,0.9505860912065609,0.9235803338441785,0.517292797084041,0.8788406577475874,1
167367,IE00BK70ZP28,"BAILLIE GIFFORD WORLD ""A"" (USD) E",316,2020-04-06,2021-07-16,1.012606828424917,0.22817369042821947,3.0696017163722535,4.3906916314651525,-0.1658859116096043,-0.3022037605997915,1.0306238397914953,0.0008628673876997474,0.8453496934916197,0.8849663171184301,-0.09494740433763497,0.28786325817275493,0,0,0,0.8672493062171229,0.9987574038023443,0.706291678747463,0.8759826864929793,1
103711,IE00BG43QB90,"POLAR CAPITAL ASIAN S ""R"" (USD)",575,2019-03-12,2021-07-15,0.30973302844736206,0.20080998169942632,1.287650353632079,1.6120732889215936,-0.282477341389728,-0.5700530135106853,4.377210887150416,0.0006234645496921344,0.9540116652115942,0.23877026269600304,0.2126332909012783,0.2539860179432285,1,0,0,0.9366275939195626,0.9788758646398542,0.46137596818953736,0.8759019177401318,1
