allfunds_id,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,beta_mkt,beta_smb,beta_hml,beta_wml
79197,-0.1521212745188277,-0.25616203463923715,0.0472914489145767,0.027924061924029266,-0.09599649358903939,0.08461604480711486,-0.31696430242242196,0.33293259327463287,0.3568810653421876,0.18924693132526307,-0.6821180273708581
79200,-0.5206649936439068,-0.7316569166685883,0.02786807175360101,0.018712210800124838,0.6428714945516506,-0.10140531799863618,-0.20180575060559747,-0.3804167854493029,0.22460974846218823,0.23776437321810362,-0.519608291206103
79407,0.07041825903336649,0.29798225253247956,0.043007506177224396,0.02499497656342871,-0.5898191472377273,0.08855394260510553,0.007951135415177186,0.4320178876985534,-0.9601385073221314,-1.0180050154365323,0.6580039205612752
79408,0.20751337105751405,0.29526980204465114,0.05100137259513272,0.028498167314832033,-0.5899791272970207,0.09254318956214234,0.014253703565870414,0.43265297645168593,-0.9708623184141144,-0.9816168513911213,0.6767040576725452
79742,-0.5551892116388029,-0.9565539905170899,0.03715377078006796,0.020492992214168428,1.39902853880074,1.7010063560458748,1.2320381456506575,-1.1707600919488563,-0.2629937019252009,0.25228384423380085,-0.24733526223971086
79747,-0.2958558971191438,0.10504709221903533,0.024859014128389836,0.0204424122739398,-0.709548691656024,0.5368535580380748,-0.5036635735382594,-0.09911936925843388,0.6879334286820695,0.02726220393584106,-0.3578335625749965
80109,1.3117902689135434,0.9523375505134053,0.0784976309379262,0.04342798775012718,-0.4580824983604853,0.3998732095913846,-0.3162073353118971,0.009265264465098979,-1.6987823076483837,-2.6238465303732097,1.6899963167148782
80122,0.35988023147433795,0.35190078653907986,0.05756492332790774,0.03457642148886531,-0.6371559509274319,0.45090614674991036,-0.31947518477920134,0.6297261424862931,0.5245941161122949,-0.753560974030166,-0.4995303397485707
80123,0.556929221879546,0.35843366941544724,0.06799242511208527,0.03905627865665495,-0.6324320442037725,0.4887535571550521,-0.30349552934833274,0.9794121312283793,1.1786336957851389,-0.5695557831647724,-0.3004198938988477
80126,0.2626320545371861,0.3520577504616844,0.05221253641984493,0.0319251556432388,-0.6414997656996753,0.45010526380161603,-0.31961075564441027,0.6273558484623601,0.5260375939516982,-0.7664461890514183,-0.5059047526637015
