allfunds_id,isin,name_last,n_obs,start_date,end_date,ann_return,ann_vol,sharpe,sortino,max_drawdown,ret_skew,ret_kurt,alpha_daily,beta_mkt,beta_smb,beta_hml,beta_wml,asia_name_flag,japan_name_flag,pacific_name_flag
288144,LU1049756668,"AMUNDI INDEX MSCI NOR ""I"" (USD) D",1168,2016-11-02,2021-07-15,0.1921372955071039,0.19306691703532136,0.8511606320229379,0.9142125950327804,-0.34612372748629616,-0.8890942697111324,22.10954152787224,0.000357056706585253,0.5078460081973615,-0.1891004644669902,-0.34758772962094187,0.1877078593825915,0,0,0
288147,LU1049757120,"AMUNDI INDEX MSCI NOR ""A"" (EURHDG)",1169,2016-11-02,2021-07-15,0.17542260730670756,0.192773933856702,0.7790979249274465,0.8384430403876062,-0.34903681098607664,-0.9338640250273831,22.328668820029165,0.00030018314693844674,0.5079648643646498,-0.19623057674851827,-0.34886910531958953,0.18134249040485434,0,0,0
290093,LU1328851172,"AMUNDI INDEX FTSE EPR ""I"" (USD) D",1151,2016-11-02,2021-07-15,0.061530203352491375,0.1786306607728992,0.27057867434957333,0.2720081934199447,-0.41020586020459127,-2.816320869384966,34.52938750832226,-9.901128352280025e-05,0.7857877711385824,0.2169576567413776,-0.041403390977220886,0.029859360540909208,0,0,0
290094,LU1328852147,"AMUNDI INDEX FTSE EPR ""A"" (USD) D",1153,2016-11-02,2021-07-15,0.060825532474188426,0.17811183478761342,0.26762588360316913,0.2694582060172223,-0.4102998475351517,-2.7998773156362335,34.721305966365364,-0.00010087289676716704,0.7814972718021238,0.21028952466034959,-0.04143981958919679,0.027335314666868317,0,0,0
290095,LU1328852220,"AMUNDI INDEX FTSE EPR ""A"" (USD)",1153,2016-11-02,2021-07-15,0.08849080222425543,0.17618509310608405,0.41671759422851995,0.4195006343822841,-0.4102958125240109,-2.863735534659257,36.329344765916055,-1.2425869766048526e-06,0.7823419617465736,0.1852309873106521,-0.03607944256126509,0.019254698407192544,0,0,0
290096,LU1328851339,"AMUNDI INDEX FTSE EPR ""I"" (EUR) D",1152,2016-11-02,2021-07-15,0.044656628295007605,0.1783183679544311,0.1812322178370169,0.18837517706431542,-0.4025525211772458,-2.722611440868316,33.22407236039567,-0.00014025636192965604,0.6292112218831274,0.031968349460633226,-0.06845108547062494,0.029283939765004267,0,0,0
290100,LU1328852493,"AMUNDI I FTSE EPRA NAREIT GL ""AE"" INC",1287,2016-04-14,2021-07-15,0.04219282787801948,0.1776581411158948,0.1746673120392551,0.18363469911823282,-0.42976736698060025,-2.1883096462924567,33.351863350094796,-0.00010745716301695035,0.6297809478908825,0.024762658232538735,-0.04019186034321054,0.08636582242544921,0,0,0
290102,LU1328853384,"AMUNDI INDEX FTSE EPR ""RE"" (EUR)",1245,2016-06-30,2021-07-15,0.061373880592967556,0.17279128678248226,0.2824391832530848,0.29149940469923913,-0.4026816293813307,-2.78106150107059,35.044987510938235,-7.290063282104498e-05,0.6200069216567845,0.0013768521620606564,-0.05563601954821275,0.034053317877593414,0,0,0
830001,LU0191250090,"NN (L) EURO HD ""I"" (EUR) ACC",1411,2016-01-06,2021-07-15,0.10090531288858617,0.1804962282187873,0.4780856228060357,0.5474972908338606,-0.3892924250497799,-1.409435130137358,17.816781004335795,0.00010654238646764207,0.6890419510962018,-0.004601963137301793,-0.09022051359607025,-0.0475639882377418,0,0,0
428,LU0210302013,"DWS INVEST GLB EMR MK EQ ""LD"" INC",1329,2016-01-06,2021-07-15,0.11309825564969289,0.17786630815173024,0.5472033911418349,0.6939035566835865,-0.31172493722232963,-0.5934535107753915,4.340536222930038,4.746471632771014e-05,0.9381000685812013,0.15676180667905718,0.3157410230609672,0.12121373091418594,0,0,0
